ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000111424	27.4864238802703	1.06576408421759	0.52551944398383	2.02802026912326	0.0425581793574667	0.103637440758337	NotSig
ENSG00000134291	672.313003010892	0.280837604051428	0.143468132644397	1.95749117852895	0.050289747925463	0.116964966806485	NotSig
ENSG00000139219	4853.71739256751	0.520823614235739	0.158663685585362	3.2825634442705	0.0010286783475874	0.00603494042589807	NotSig
ENSG00000079387	198.515776226358	0.510530176039173	0.306958328362287	1.66319050133939	0.0962743084068485	0.18692368702999	NotSig
ENSG00000152556	3643.73888928393	-0.237216521860874	0.0548945464190599	-4.32131308727802	1.55103408242181e-05	0.000170776893147194	NotSig
ENSG00000177981	245.418944454681	-0.216671638956537	0.114140719788494	-1.89828519881454	0.0576585226714812	0.129005442710009	NotSig
ENSG00000177875	155.835375051678	0.0303901799145947	0.168889016510546	0.17994171878369	0.857198322862722	0.901100453450484	NotSig
ENSG00000167528	153.03811537429	0.321490752108667	0.352562856313553	0.911867901996881	0.361838260261484	0.483165271823378	NotSig
ENSG00000139620	446.653580005304	0.116700315491835	0.14018470282142	0.832475392414952	0.405140662296375	0.525009851087927	NotSig
ENSG00000129315	186.099241283385	0.924691087866108	0.575400009629887	1.60704044558653	0.108045496028553	0.202844830168902	NotSig
ENSG00000174233	792.222584275914	0.714360467482882	0.498292584635909	1.43361649261718	0.151681734376556	0.25814015570285	NotSig
ENSG00000167535	545.242687449796	-0.6433733461969	0.130597895548069	-4.92636840354059	8.37719856872413e-07	1.27883171900679e-05	NotSig
ENSG00000174243	2056.89058836363	0.285929863523284	0.150699488858629	1.8973512497545	0.0577815951739743	0.129241342685377	NotSig
ENSG00000172602	27.7554125887902	0.704319676645401	0.302787731181322	2.32611695955284	0.0200123120380724	0.0597232076763738	NotSig
ENSG00000272822	28.5515462925697	0.678926193965584	0.291102917522962	2.33225485935582	0.0196872877200536	0.0589894094331192	NotSig
ENSG00000139537	158.73981208161	-0.442409747775197	0.139934814677846	-3.161541670625	0.00156936362194403	0.0084648597274898	NotSig
ENSG00000134285	429.734504730017	-0.469469901584454	0.175165098810868	-2.68015663377872	0.00735877175785062	0.0281941961075296	NotSig
ENSG00000169884	29.4607319106754	0.677993759485719	0.293196317655236	2.31242249189145	0.0207544120673339	0.0613464923047152	NotSig
ENSG00000125084	29.0958194197703	3.2602121368808	0.436886047073462	7.46238557793217	8.49697958369999e-14	5.2320687310556e-12	Up
ENSG00000181418	240.740628992831	-1.12902693171592	0.217981332294849	-5.17946614891205	2.22521786117442e-07	3.85012606322446e-06	Down
