ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000144711	1062.38519630976	1.16279580383677	0.536756402839454	2.16633802165293	0.0302853662894299	0.0544111858491596	NotSig
ENSG00000132182	890.133360912019	1.6294143189951	0.409364159561234	3.98035411976843	6.88126829478456e-05	0.000319210159346475	Up
ENSG00000163517	194.117395329596	-0.322367495771847	0.151690737231514	-2.12516269388185	0.0335730397452862	0.0592572790804816	NotSig
ENSG00000163520	505.768364775284	-0.172794544124806	0.204178594862359	-0.846291180724849	0.397390326543085	0.473052979895127	NotSig
ENSG00000154764	7.78764396056436	-0.867746838999553	0.529227233304989	-1.63964887744066	0.101078194142442	0.150081148445541	NotSig
ENSG00000163528	112.538617131483	-0.265678121196986	0.165389946136915	-1.60637407171684	0.108191744267996	0.159031207198186	NotSig
ENSG00000170876	410.350385873791	0.409803263423788	0.21548600647082	1.90176276471707	0.0572021762252022	0.0925000756288804	NotSig
ENSG00000268279	153.978775765548	-0.318176078762858	0.261439062627868	-1.21701812867861	0.223597318433196	0.29316469262356	NotSig
ENSG00000154767	1208.23661021538	0.81355927307334	0.187608941510766	4.33646321183818	1.44793647299631e-05	8.19286062230154e-05	NotSig
ENSG00000170860	856.728365102542	-0.67047482309549	0.337848814707928	-1.9845409955785	0.0471955626615425	0.0785446005776969	NotSig
ENSG00000131389	144.96120746941	1.43496726913838	0.597714096086394	2.40075862110999	0.0163611248384702	0.0325556394443694	Up
ENSG00000144596	1055.64505098785	-0.860921618769027	0.255297472023932	-3.37222931329427	0.000745623394888782	0.00244782949195679	NotSig
ENSG00000154781	307.556326259379	-0.737541078022059	0.220343069377785	-3.34723973894329	0.000816205896457655	0.00264225699416544	NotSig
ENSG00000131379	7.73957213066505	0.404951799889007	0.478482771699086	0.846324724401315	0.397371618782603	0.473052979895127	NotSig
ENSG00000154783	10.1127882518584	0.0565906671225863	0.447073883119696	0.126580123016122	0.899272729912927	0.922177724223213	NotSig
ENSG00000177463	249.335202766051	-0.0501851987350835	0.165598513741392	-0.303053436901345	0.761849138412396	0.80869905283454	NotSig
ENSG00000131368	466.711575203145	-0.501006973060952	0.127445493609322	-3.9311470250707	8.45415492673714e-05	0.000381922442821618	NotSig
ENSG00000131381	248.80188274809	1.10678647417878	0.468907594161685	2.36035092619367	0.0182576547029957	0.0356279533518512	Up
ENSG00000131375	288.992343756038	0.269283255188706	0.163384887264194	1.64815277408904	0.0993213250464008	0.14789325740923	NotSig
ENSG00000131370	247.8086774806	-0.246172045258701	0.224384598568803	-1.09709867267569	0.272598260406192	0.346330949826853	NotSig
